"counter__count","results__|","results__|__goal_probs_0","results__|__goal_probs_1","results__|__goal_probs_2","results__|__goal_probs_3","results__|__goal_probs_4","results__|__reward_score","results__|__time_spent","results__|__timestep","results__|__true_goal_probs","results__a"
"","","0","0","0","1","0","0.5333333333333333","11.672","3","0",""
"","","0","0","0","1","0","0.5333333333333333","9.127","4","0",""
"","","0","0","0","1","0","0.5333333333333333","8.152","5","0",""
"","","0","0","0","1","0","0.5333333333333333","5.608","6","0",""
"","","0.2","0.2","0.2","0.2","0.2","0.7333333333333334","10.656","7","0.2",""
"","","1","0","0","0","0","1.7333333333333334","10.064","8","1",""
"","","1","0","0","0","0","2.7333333333333334","3.536","9","1",""
"","","1","0","0","0","0","3.7333333333333334","4.904","10","1",""
"","1607115486517_problem_4_2","0.2","0.2","0.2","0.2","0.2","0.2","5.44","1","0.2",""
"","","0.3333333333333333","0.3333333333333333","0.3333333333333333","0","0","0.5333333333333333","16.769","2","0.3333333333333333",""
"","","0","0","1","0","0","1.5333333333333332","8.152","3","1",""
"","","0","0","1","0","0","2.533333333333333","6.176","4","1",""
"","1607115486517_tutorial","0.25","0.25","0.125","0.1875","0.1875","0.25","0","1","0.25",""
"","","0.5","0.5","0","0","0","0.75","0","2","0.5",""
"","","0.5","0.5","0","0","0","1.25","0","3","0.5",""
"","","0.5","0.5","0","0","0","1.75","0","4","0.5",""
"","","0.5","0.5","0","0","0","2.25","0","5","0.5",""
"","","0.5","0.5","0","0","0","2.75","0","6","0.5",""
"","","0.5","0.5","0","0","0","3.25","0","7","0.5",""
"","1607115535126_problem_0_1","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.3125","0.3125","0","0.1875","0.1875","0.5125","0","2","0.3125",""
"","","0.2","0.2","0","0.3","0.3","0.7124999999999999","0","3","0.2",""
"","","0.3125","0.3125","0","0.1875","0.1875","1.025","0","4","0.3125",""
"","","0.5","0.5","0","0","0","1.525","0","5","0.5",""
"","","0.5","0.5","0","0","0","2.025","0","6","0.5",""
"","","1","0","0","0","0","3.025","0","7","1",""
"","","0.2","0.2","0.2","0.2","0.2","0.2","7.456","1","0.2",""
"","","0.058823529411764705","0.058823529411764705","0.29411764705882354","0.29411764705882354","0.29411764705882354","0.49411764705882355","21.439","2","0.29411764705882354",""
"","","0","0","0","0.5","0.5","0.9941176470588236","11.737","3","0.5",""
"","","0","0","0","0.5","0.5","1.4941176470588236","5.291","4","0.5",""
"","","0","0","0","0.6666666666666666","0.3333333333333333","2.16078431372549","8.271","5","0.6666666666666666",""
"","","0","0","0","1","0","3.16078431372549","4.488","6","1",""
"","1607115535126_problem_1_3","0.2","0.2","0.2","0.2","0.2","0.2","3.068","1","0.2",""
"","","0","0","0","0.5","0.5","0.7","10.089","2","0.5",""
"","","0","0","0","0.5","0.5","1.2","8.632","3","0.5",""
"","","0","0","0","0.5","0.5","1.7","12.117","4","0.5",""
"","","0","0","0","0","1","1.7","8.467","5","0",""
"","","0","0","0","0","1","1.7","4.643","6","0",""
"","","0","0","0","1","0","2.7","4.851","7","1",""
"","1607115535126_problem_4_3","0.2","0.2","0.2","0.2","0.2","0.2","5.624","1","0.2",""
"","","0.25","0","0.25","0.25","0.25","0.45","12.845","2","0.25",""
"","","0.3333333333333333","0","0.3333333333333333","0","0.3333333333333333","0.7833333333333333","7.063","3","0.3333333333333333",""
"","","0","0","0","0","1","1.7833333333333332","5.078","4","1",""
"","1607115535126_tutorial","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.3125","0.3125","0","0.1875","0.1875","0.5125","0","2","0.3125",""
"","","0.2","0.2","0","0.3","0.3","0.7124999999999999","0","3","0.2",""
"","","0.3125","0.3125","0","0.1875","0.1875","1.025","0","4","0.3125",""
"","","0.5","0.5","0","0","0","1.525","0","5","0.5",""
"","","0.5","0.5","0","0","0","2.025","0","6","0.5",""
"","","1","0","0","0","0","3.025","0","7","1",""
"","1607115552593_problem_0_4","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.25925925925925924","0","1","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.5185185185185185","0","2","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.7777777777777777","0","3","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","1.037037037037037","0","4","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","1.2962962962962963","0","5","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","1.5555555555555556","0","6","0.25925925925925924",""
"","","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","1.8888888888888888","0","7","0.3333333333333333",""
"","","0.2","0.2","0.2","0.2","0.2","0.2","1.81","1","0.2",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.3851851851851852","4.502","2","0.18518518518518517",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.5703703703703704","14.107","3","0.18518518518518517",""
"","","0.1794871794871795","0.1794871794871795","0.23076923076923078","0.1794871794871795","0.23076923076923078","0.7498575498575499","6.559","4","0.1794871794871795",""
"","","0.1794871794871795","0.1794871794871795","0.23076923076923078","0.1794871794871795","0.23076923076923078","0.9293447293447294","4.582","5","0.1794871794871795",""
"","","0.1794871794871795","0.1794871794871795","0.23076923076923078","0.1794871794871795","0.23076923076923078","1.108831908831909","4.105","6","0.1794871794871795",""
"","","0.1794871794871795","0.1794871794871795","0.23076923076923078","0.1794871794871795","0.23076923076923078","1.2883190883190885","3.452","7","0.1794871794871795",""
"","","0.1794871794871795","0.1794871794871795","0.23076923076923078","0.1794871794871795","0.23076923076923078","1.467806267806268","4.301","8","0.1794871794871795",""
"","1607115552593_problem_2_3","0.2","0.2","0.2","0.2","0.2","0.2","4.678","1","0.2",""
"","","0.26666666666666666","0.23333333333333334","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.43333333333333335","5.935","2","0.23333333333333334",""
"","","0.21621621621621623","0.1891891891891892","0.21621621621621623","0.16216216216216217","0.21621621621621623","0.6225225225225226","7.044","3","0.1891891891891892",""
"","","0.21621621621621623","0.1891891891891892","0.21621621621621623","0.16216216216216217","0.21621621621621623","0.8117117117117119","3.837","4","0.1891891891891892",""
"","","0.21621621621621623","0.1891891891891892","0.21621621621621623","0.16216216216216217","0.21621621621621623","1.0009009009009011","6.287","5","0.1891891891891892",""
"","","0.21621621621621623","0.1891891891891892","0.21621621621621623","0.16216216216216217","0.21621621621621623","1.1900900900900904","4.285","6","0.1891891891891892",""
"","","0.21621621621621623","0.1891891891891892","0.21621621621621623","0.16216216216216217","0.21621621621621623","1.3792792792792796","4.105","7","0.1891891891891892",""
"","","0.21621621621621623","0.1891891891891892","0.21621621621621623","0.16216216216216217","0.21621621621621623","1.5684684684684689","4.005","8","0.1891891891891892",""
"","","0.21621621621621623","0.1891891891891892","0.21621621621621623","0.16216216216216217","0.21621621621621623","1.7576576576576581","3.923","9","0.1891891891891892",""
"","","0.21621621621621623","0.1891891891891892","0.21621621621621623","0.16216216216216217","0.21621621621621623","1.9468468468468474","3.267","10","0.1891891891891892",""
"","1607115552593_problem_3_1","0.2","0.2","0.2","0.2","0.2","0.2","5.378","1","0.2",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.3851851851851852","3.967","2","0.18518518518518517",""
"","","0.21875","0.25","0.21875","0.15625","0.15625","0.6351851851851852","3.954","3","0.25",""
"","","0.2","0.22857142857142856","0.2","0.2","0.17142857142857143","0.8637566137566137","3.893","4","0.22857142857142856",""
"","","0.2","0.22857142857142856","0.2","0.2","0.17142857142857143","1.0923280423280424","4.496","5","0.22857142857142856",""
"","","0.2","0.22857142857142856","0.2","0.2","0.17142857142857143","1.320899470899471","3.823","6","0.22857142857142856",""
"","1607115552593_tutorial","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.25925925925925924","0","1","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.5185185185185185","0","2","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.7777777777777777","0","3","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","1.037037037037037","0","4","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","1.2962962962962963","0","5","0.25925925925925924",""
"","","0.25925925925925924","0.18518518518518517","0.18518518518518517","0.18518518518518517","0.18518518518518517","1.5555555555555556","0","6","0.25925925925925924",""
"","","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","1.8888888888888888","0","7","0.3333333333333333",""
"","1607115664898_problem_0_3","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","0","2","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.6000000000000001","0","3","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.8","0","4","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1","0","5","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.2","0","6","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.4","0","7","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.2","24.729","1","0.2",""
"","","0.1111111111111111","0.5555555555555556","0.1111111111111111","0.1111111111111111","0.1111111111111111","0.3111111111111111","22.375","2","0.1111111111111111",""
"","","0.1111111111111111","0.5555555555555556","0.1111111111111111","0.1111111111111111","0.1111111111111111","0.4222222222222222","12.527","3","0.1111111111111111",""
"","","0.1111111111111111","0.5555555555555556","0.1111111111111111","0.1111111111111111","0.1111111111111111","0.5333333333333333","9.692","4","0.1111111111111111",""
"","","0.09090909090909091","0.09090909090909091","0.6363636363636364","0.09090909090909091","0.09090909090909091","1.1696969696969697","16.364","5","0.6363636363636364",""
"","1607115664898_problem_2_2","0.2","0.2","0.2","0.2","0.2","0.2","15.84","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","9.743","2","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.6000000000000001","12.333","3","0.2",""
"","","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.42857142857142855","0.42857142857142855","1.0285714285714287","26.449","4","0.42857142857142855",""
"","","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.42857142857142855","0.42857142857142855","1.4571428571428573","4.905","5","0.42857142857142855",""
"","","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.42857142857142855","0.42857142857142855","1.885714285714286","7.124","6","0.42857142857142855",""
"","","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.42857142857142855","0.42857142857142855","2.3142857142857145","4.756","7","0.42857142857142855",""
"","","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.42857142857142855","0.42857142857142855","2.742857142857143","4.764","8","0.42857142857142855",""
"","","0.047619047619047616","0.047619047619047616","0.047619047619047616","0.42857142857142855","0.42857142857142855","3.1714285714285713","4.955","9","0.42857142857142855",""
"","","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.07142857142857142","0.7142857142857143","3.8857142857142857","9.952","10","0.7142857142857143",""
"","1607115664898_problem_4_1","0.2","0.2","0.2","0.2","0.2","0.2","16.31","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","10.573","2","0.2",""
"","","0.05263157894736842","0.05263157894736842","0.05263157894736842","0.42105263157894735","0.42105263157894735","0.8210526315789474","17.773","3","0.42105263157894735",""
"","","0.05263157894736842","0.05263157894736842","0.05263157894736842","0.42105263157894735","0.42105263157894735","1.2421052631578946","4.696","4","0.42105263157894735",""
"","","0.05","0.05","0.05","0.45","0.4","1.6921052631578946","6.724","5","0.45",""
"","1607115664898_tutorial","0.2","0.2","0.2","0.2","0.2","0.2","0","1","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.4","0","2","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.6000000000000001","0","3","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","0.8","0","4","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1","0","5","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.2","0","6","0.2",""
"","","0.2","0.2","0.2","0.2","0.2","1.4","0","7","0.2",""
"","1607115665561_problem_1_2","0.2857142857142857","0.21428571428571427","0.2857142857142857","0.14285714285714285","0.07142857142857142","0.21428571428571427","11.629","1","0.21428571428571427",""
"","","0.6153846153846154","0.38461538461538464","0","0","0","0.5989010989010989","10.7","2","0.38461538461538464",""
"","","0.5833333333333334","0.4166666666666667","0","0","0","1.0155677655677655","6.933","3","0.4166666666666667",""
"","","0.5833333333333334","0.4166666666666667","0","0","0","1.4322344322344323","3.764","4","0.4166666666666667",""
"","","0.5833333333333334","0.4166666666666667","0","0","0","1.848901098901099","4.637","5","0.4166666666666667",""
"","","0.5833333333333334","0.4166666666666667","0","0","0","2.2655677655677655","3.846","6","0.4166666666666667",""
"","","0.5833333333333334","0.4166666666666667","0","0","0","2.682234432234432","4.254","7","0.4166666666666667",""
"","1607115665561_problem_3_3","0.14285714285714285","0.21428571428571427","0.2857142857142857","0.14285714285714285","0.21428571428571427","0.21428571428571427","11.163","1","0.21428571428571427",""
"","","0.14285714285714285","0.21428571428571427","0.2857142857142857","0.14285714285714285","0.21428571428571427","0.42857142857142855","11.116","2","0.21428571428571427",""
"","","0.14285714285714285","0.21428571428571427","0.2857142857142857","0.14285714285714285","0.21428571428571427","0.6428571428571428","4.386","3","0.21428571428571427",""
"","","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.16666666666666666","0.5833333333333334","1.2261904761904763","12.089","4","0.5833333333333334",""
"","","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.16666666666666666","0.5833333333333334","1.8095238095238098","3.644","5","0.5833333333333334",""
"","","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.16666666666666666","0.5833333333333334","2.3928571428571432","3.615","6","0.5833333333333334",""
"","","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.16666666666666666","0.5833333333333334","2.9761904761904767","4.227","7","0.5833333333333334",""
"","","0","0","0","0","1","3.9761904761904767","7.958","8","1",""
"","","0","0","0","0","1","4.976190476190476","4.826","9","1",""
"","1607115665561_problem_4_4","0.35294117647058826","0.35294117647058826","0.058823529411764705","0.11764705882352941","0.11764705882352941","0.35294117647058826","0","1","0.35294117647058826",""
"","","0.5","0.5","0","0","0","0.8529411764705883","0","2","0.5",""
"","","0.36363636363636365","0.2727272727272727","0.09090909090909091","0.09090909090909091","0.18181818181818182","1.216577540106952","0","3","0.36363636363636365",""
